Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
62211,0kEXWokTVYKFxRnNH1xvlg,ロクデナシ,知らないままで,知らないままで,57,134221,False,0.602,0.819,6,-4.991,1,0.0317,0.476,3.4e-06,0.098,0.872,184.069,4,j-pop
62226,6S3JlDAGk3uu3NtZbPnuhS,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Baby Blue - Remastered 2010,67,217346,False,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,j-pop
62228,4zXRMjTaeflesB3Ih4eHnJ,ONE OK ROCK,Eye of the Storm,Stand Out Fit In,63,214573,False,0.615,0.841,11,-5.352,1,0.0416,0.0178,0.0,0.133,0.316,126.026,4,j-pop
62252,1O4JEMG1V06Lmkw8JQMY52,Creepy Nuts,アンサンブル・プレイ,ロスタイム,60,219506,False,0.783,0.786,9,-7.044,1,0.0528,0.12,1.28e-05,0.13,0.678,91.98,4,j-pop
62254,3IOpaj1JAUK254P4TyJEVQ,Yoh kamiyama,色香水,色香水,50,253053,False,0.615,0.856,7,-5.185,1,0.0276,0.0591,0.000172,0.289,0.726,147.988,4,j-pop
62255,0U32q8CZRRo7xCzyiaZw5f,Motohiro Hata,言ノ葉,Rain,58,293040,False,0.626,0.655,9,-6.69,1,0.0263,0.503,0.0,0.13,0.542,92.003,4,j-pop
62256,7LVsLHXVLscS5xY7q50TLT,eill,Koko de Iki wo Shite,Koko de Iki wo Shite,54,216672,False,0.671,0.76,8,-2.852,1,0.057,0.0639,0.0,0.124,0.796,107.007,4,j-pop
62257,1WoOzgvz6CgH4pX6a1RKGp,Fetty Wap;Monty,Fetty Wap (Deluxe),My Way (feat. Monty),66,213053,True,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,4,j-pop
62260,6MdqqkQ8sSC0WB4i8PyRuQ,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,304600,False,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4,j-pop
62262,3Qcj8m6FFHhInWjjOrZRom,Namie Amuro,Finally,Hope,59,252586,False,0.625,0.855,7,-3.682,1,0.0507,0.0311,0.0,0.337,0.214,139.926,4,j-pop
62266,7JPAO45DZOmN2bciVaBia5,CHiCO with HoneyWorks,世界はiに満ちている,世界は恋に落ちている,58,312826,False,0.627,0.884,7,-4.619,1,0.0484,0.0116,0.0,0.103,0.456,130.061,4,j-pop
62269,5RtsmtLsEnwa96TEf56tJQ,Masayuki Suzuki;すぅ,GIRI GIRI,GIRI GIRI,61,258765,False,0.78,0.889,11,-4.053,1,0.0351,0.223,0.0,0.0484,0.961,127.993,4,j-pop
62273,3cBghvTcQNDNkW98Y4eGaP,Tani Yuuki,Memories,W / X / Y,58,278118,False,0.628,0.775,2,-4.479,1,0.0535,0.159,0.0,0.33,0.674,106.382,3,j-pop
62282,1w0hboEMff54kez5XXyRNP,ONE OK ROCK,Ambitions,One Way Ticket,54,216933,False,0.724,0.745,8,-4.781,1,0.0319,0.467,0.00122,0.0692,0.528,97.963,4,j-pop
62300,3vXdK7DCzJyp1MIh10TJFS,Vaundy,strobo,東京フラッシュ,66,258858,False,0.628,0.634,2,-5.508,1,0.0322,0.00255,7.24e-06,0.0456,0.606,97.99,4,j-pop
62301,7HneEBTvTra2CRYsxgMOAi,YOASOBI,ハルジオン,ハルジオン,62,198000,False,0.686,0.902,0,-2.657,0,0.034,0.0591,0.0,0.333,0.901,130.02,4,j-pop
62303,0T4AitQuq8IJhWBWuZwkFA,YOASOBI,群青,群青,66,248444,False,0.719,0.87,10,-3.073,1,0.0472,0.321,0.0,0.187,0.732,134.979,4,j-pop
62311,3uXKEQTzOngrZ1WWyMzuqO,Anly,anly one,カラノココロ,59,264226,False,0.622,0.866,2,-6.313,1,0.0507,0.147,0.00497,0.148,0.633,109.934,4,j-pop
62313,465JzFiajJO59sUrDFsxdC,YOASOBI,THE BOOK,アンコール,66,271440,False,0.682,0.669,2,-4.741,1,0.0275,0.283,1e-06,0.145,0.831,81.999,4,j-pop
62323,2CbGuO0LtVvbh3umN3mDwM,Fujii Kaze,HELP EVER HURT NEVER,Nan-Nan,56,320640,False,0.577,0.729,7,-7.113,1,0.221,0.394,0.000156,0.144,0.692,180.065,4,j-pop
62326,5WYTSyhKonzQZ3hu14LNr6,YOASOBI,THE BOOK 2,もしも命が描けたら,57,201626,False,0.698,0.795,10,-4.516,0,0.0337,0.175,0.000752,0.158,0.356,99.987,4,j-pop
62329,5tHp131qFB3T7e01x1xsO2,UVERworld,UNSER,ODD FUTURE,59,226493,False,0.699,0.8,5,-4.717,0,0.0901,0.016,1.19e-06,0.0906,0.561,128.021,4,j-pop
62330,2vwzbB62VEfzCARNu9Nrrm,YOASOBI,E-SIDE,Into The Night,57,259661,False,0.638,0.868,0,-5.701,0,0.0292,0.0112,0.0,0.342,0.824,130.046,4,j-pop
62332,4fIWvT19w9PR0VVBuPYpWA,Michael Bublé,Crazy Love,Haven't Met You Yet,72,244586,False,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,4,j-pop
62334,4T6HLdP6OcAtqC6tGnQelG,Michael Bublé,Call Me Irresponsible,Everything,71,212373,False,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,4,j-pop
62356,4cbGPWSbuKCNo9wNGiLevd,Yoh kamiyama,CLOSET,色香水,52,251186,False,0.615,0.84,7,-5.811,1,0.0274,0.0576,0.000135,0.229,0.738,147.984,4,j-pop
62357,2YbNZLoiREBYZo4HeKB8Np,YOASOBI,ミスター,ミスター,65,187000,False,0.732,0.933,1,-3.51,0,0.0548,0.0674,3.67e-05,0.202,0.611,119.971,4,j-pop
62358,19fhOFi6pNGeZe5uiFlm7c,YOASOBI,優しい彗星,優しい彗星,64,215333,False,0.715,0.722,5,-4.62,1,0.0348,0.197,0.0,0.114,0.522,89.995,4,j-pop
62361,1mzn53qwArYj52lIGpXXlD,Vaundy,mabataki,mabataki,69,243925,False,0.722,0.645,7,-5.612,1,0.0365,0.175,0.0,0.0957,0.607,120.023,4,j-pop
62362,3L7ISJTvKx56uhsF28aJ4p,Fujii Kaze,LOVE ALL SERVE ALL,きらり,61,227893,False,0.752,0.773,2,-6.842,1,0.0441,0.00704,0.0,0.374,0.686,116.975,4,j-pop
62363,5tXOuIoDO0ZtGLijEOD6HZ,UVERworld,ODD FUTURE short ver.,ODD FUTURE short ver.,56,89983,False,0.691,0.895,0,-4.3,0,0.0756,0.0274,0.0,0.503,0.581,127.924,4,j-pop
62367,7cPYSzsrl6imQkzeO1HZ9b,eill,Palette,Koko de Iki wo Shite,53,215984,False,0.668,0.747,5,-2.812,0,0.0574,0.0772,0.0,0.145,0.811,107.029,4,j-pop
62370,7pxRBbUWBcVoTWi3MiFl6V,Tokyo Machine;Weird Genius;Lights,Last Summer,Last Summer,54,172551,True,0.641,0.915,0,-3.543,1,0.0328,0.261,0.0,0.219,0.898,144.953,4,j-pop
62373,7537JfhvVpEqkrY2CIY7zu,YOASOBI,好きだ,好きだ,67,217512,False,0.771,0.935,4,-3.366,0,0.0327,0.174,1.06e-06,0.404,0.86,120.032,4,j-pop
62375,0871AdnvzzSGr5XdTJaDHC,Ado,狂言,踊,66,210346,False,0.709,0.962,1,-0.753,1,0.106,0.153,1.77e-06,0.621,0.767,128.013,4,j-pop
62378,1aW9qzUsXGbyhT3NPCWwdT,Static & Ben El;Pitbull,"Further Up (Na, Na, Na, Na, Na)","Further Up (Na, Na, Na, Na, Na)",57,151873,False,0.8,0.876,6,-0.882,1,0.113,0.0148,0.0,0.218,0.912,100.025,4,j-pop
62401,14QNjDBXGCwEzJZUKkiTem,Fujii Kaze,まつり,まつり,55,225924,False,0.661,0.737,1,-7.307,1,0.0349,0.00758,0.0408,0.293,0.325,97.021,4,j-pop
62403,7ph7HRUsxYcKLRFTaYCQYQ,Ayano Kaneko,祝祭,ロマンス宣言,54,149226,False,0.661,0.864,0,-8.359,0,0.0341,0.231,0.000619,0.0793,0.945,156.375,4,j-pop
62404,3Qy7j6GkdY3ycf3E7dxfpJ,sasanomaly,空と虚,空と虚,56,221293,False,0.671,0.756,5,-5.046,0,0.0302,0.00502,0.00361,0.322,0.848,103.987,4,j-pop
62405,6z1TvLTR0oOsWSJfDrERmj,ヨルシカ,夏草が邪魔をする,言って。,62,242182,False,0.608,0.749,0,-4.605,1,0.0536,0.00745,0.000297,0.0366,0.821,180.014,4,j-pop
62406,7AhMVnj6N89jmuCKNyr0AZ,Masayuki Suzuki;伊原六花,ラブ・ドラマティック,ラブ・ドラマティック,57,263613,False,0.71,0.798,9,-5.309,1,0.0343,0.364,0.0,0.354,0.789,129.039,4,j-pop
62409,1j6Agt1Sn2DjQ0NA33J3r2,Creepy Nuts,よふかしのうた,よふかしのうた,57,240000,False,0.736,0.975,5,-2.671,0,0.182,0.154,0.0,0.359,0.927,115.057,4,j-pop
62410,0yy8QwH9OOgeF3CBeUDguR,UVERworld,ODD FUTURE,ODD FUTURE,56,225906,False,0.694,0.795,0,-4.649,0,0.0924,0.015,0.0,0.114,0.556,128.036,4,j-pop
62411,02CygBCQOIyEuhNZqHHcNx,Tom Misch;De La Soul,Geography,It Runs Through Me,68,261881,False,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,4,j-pop
62415,05zDB03E1WxCLyraJJ2I2r,Masayuki Suzuki;伊原六花,Funky Flag,ラブ・ドラマティック (Funky Flag Version),55,262946,False,0.714,0.796,9,-4.949,1,0.0327,0.257,0.0,0.237,0.802,129.031,4,j-pop
62421,08YwAPnX8sygJUXG9rvhDv,YOASOBI,THE BOOK,ハルジオン,62,198600,False,0.687,0.873,8,-3.852,1,0.0335,0.0545,0.0,0.318,0.884,130.024,4,j-pop
62423,2uMNMcjjUz8oNIxjIu20qE,SEKAI NO OWARI,Habit,Habit,75,253153,False,0.749,0.85,10,-5.39,0,0.126,0.203,0.0,0.18,0.912,117.968,4,j-pop
62425,5j7ixaLeGTGSv4DzKs0pCM,ヨルシカ,だから僕は音楽を辞めた,だから僕は音楽を辞めた,63,242912,False,0.65,0.88,4,-5.326,1,0.0283,0.36,0.00369,0.23,0.921,124.985,4,j-pop
62450,3ESSGgWzRf1xvP7G5hHMhB,Fetty Wap,Fetty Wap (Deluxe),Again,68,312240,True,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,4,j-pop
62452,4wYCZ6QS5EClBXqjakTieR,ZUTOMAYO,消えてしまいそうです,消えてしまいそうです,67,257799,False,0.68,0.923,5,-2.833,1,0.0495,0.361,1.35e-05,0.133,0.863,105.965,4,j-pop
62457,3wJHCry960drNlAUGrJLmz,ヨルシカ,負け犬にアンコールはいらない,ただ君に晴れ,65,198971,False,0.679,0.834,5,-3.223,1,0.032,0.343,5.74e-06,0.119,0.962,139.996,4,j-pop
62461,2pXmohBUnD5Li93sgpbPSg,YOASOBI,もう少しだけ,もう少しだけ,63,220200,False,0.675,0.746,8,-5.531,1,0.0288,0.12,0.0,0.121,0.533,99.99,4,j-pop
62466,21ACvBsQXpDd3bZCpOwnL8,RADWIMPS,NINGEN GOKKO,NINGEN GOKKO,50,257371,False,0.651,0.705,11,-7.082,0,0.0521,0.156,0.0,0.0642,0.485,136.023,4,j-pop
62467,2F9iSs6DypVQu26t5uaeFM,YOASOBI,THE BOOK 2,三原色,57,220253,False,0.666,0.923,5,-2.362,0,0.0712,0.0836,0.0,0.315,0.861,128.014,4,j-pop
62501,3fCO1n6l7yekcNRDRkoJJ4,Galileo Galilei,PORTAL,青い栞,53,337960,False,0.604,0.666,4,-7.155,1,0.0271,0.0499,3.78e-05,0.14,0.246,132.031,4,j-pop
62504,3ciqhcLmXP4hVGBD98QlEj,Fujii Kaze,きらり,きらり,65,231882,False,0.746,0.764,2,-6.833,1,0.0462,0.00803,0.0,0.357,0.701,116.982,4,j-pop
62505,185Wm4Mx09dQG0fUktklDm,YOASOBI,ラブレター,ラブレター,62,212400,False,0.662,0.86,7,-3.534,1,0.0286,0.447,0.0,0.339,0.69,100.016,4,j-pop
62506,1YvLvyEHEUv6xuablK3kpj,sasanomaly,空と虚,空と虚,55,223846,False,0.669,0.751,5,-5.447,0,0.0299,0.00483,0.0237,0.326,0.833,103.976,4,j-pop
62509,57MvUwzIzRJ0r21rnNU1s1,Vaundy,strobo,不可幸力,67,200243,False,0.69,0.815,11,-5.227,0,0.0426,0.0157,2.85e-06,0.0636,0.613,94.032,4,j-pop
62511,3oQaOjaIYPsnJbGNzXcIID,King Gnu,BOY,BOY,65,231385,False,0.619,0.802,0,-6.618,1,0.0629,0.0831,0.0,0.361,0.535,109.982,4,j-pop
62513,7z6qHGEKxRtwtYym2epV7l,Ado,踊,踊,65,208271,False,0.707,0.965,1,-0.736,1,0.105,0.15,1.38e-06,0.726,0.777,128.003,4,j-pop
62517,7i5pytF8KaId51lIzatwdg,Fujii Kaze,HELP EVER HURT NEVER,Kiri Ga Naikara,53,217613,False,0.699,0.78,11,-7.121,0,0.0505,0.0246,0.0,0.368,0.723,98.983,4,j-pop
62526,57u1FaZlztApkcT5x5XNuD,Fujii Kaze,HELP EVER HURT NEVER,YASASHISA,53,240080,False,0.596,0.707,1,-6.825,1,0.049,0.111,0.0,0.0926,0.262,133.858,4,j-pop
62559,5BczZ8OQh8TMM0WL7q806z,あれくん;『ユイカ』,あのね。,あのね。,54,214036,False,0.713,0.651,1,-5.853,1,0.0255,0.152,3.58e-06,0.0927,0.945,108.015,4,j-pop
62601,6k90ibcH1z8Mx9684nfuLW,ZUTOMAYO,お勉強しといてよ,お勉強しといてよ,54,280720,False,0.699,0.875,8,-3.291,1,0.0558,0.083,2.63e-05,0.103,0.863,132.007,4,j-pop
62612,4zrKPIygugUDKGFEjVwpSB,Official HIGE DANdism,Subtitle,Subtitle,53,305509,False,0.649,0.683,6,-6.49,1,0.0424,0.0313,0.0,0.118,0.381,130.0,4,j-pop
62657,3ILWwi1JNj3NGuuf6DzYxN,Kenshi Yonezu,STRAY SHEEP,Flamingo,60,196386,False,0.76,0.668,7,-6.0,1,0.0546,0.165,0.0,0.0917,0.913,114.075,4,j-pop
62659,3tw4Jysd48kMcKsdnGYLee,Kenshi Yonezu,Pale Blue,死神,62,180760,False,0.807,0.653,2,-6.308,1,0.0443,0.0349,9.08e-06,0.111,0.939,119.019,4,j-pop
62662,6aJ90LBl96bly9zuEH1U2X,Montell Jordan,Best Of Montell Jordan,This Is How We Do It,66,237546,False,0.791,0.702,1,-7.333,1,0.0623,0.0174,0.0,0.423,0.789,103.646,4,j-pop
62665,4NaaF28BeO9WzjDrSS71Nz,Mrs. GREEN APPLE,ダンスホール,ダンスホール,77,203149,False,0.736,0.695,7,-3.87,1,0.0468,0.0209,0.0,0.0517,0.784,109.976,4,j-pop
62667,6Q32Vkucx2qeuVyBd3NiFZ,HOTEI,Kill Bill Vol. 1 Original Soundtrack (PA Version),Battle Without Honor Or Humanity,52,148840,False,0.704,0.844,4,-5.088,1,0.0507,0.00173,0.905,0.0599,0.669,94.699,4,j-pop
62676,0owmJNkGcGNq4hb6qt3ufd,The Happy Fits,What Could Be Better,She Wants Me (To Be Loved),64,199413,False,0.779,0.727,9,-5.175,1,0.0336,0.109,0.0,0.0657,0.727,119.935,4,j-pop
62706,5MUb136to9lnJLfIy5FZKI,YOASOBI,THE BOOK 2,優しい彗星,57,213240,False,0.707,0.709,5,-4.293,1,0.033,0.179,0.0,0.142,0.59,89.989,4,j-pop
62709,0Fa9qMXVeHIKFU5fm35fy9,Namie Amuro,Uncontrolled,Fight Together,59,257399,False,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,4,j-pop
62715,7AqUE5AY514dbzeOAfJRa0,Kenshi Yonezu,BOOTLEG,LOSER,62,243813,False,0.679,0.931,1,-3.74,0,0.0474,0.00466,0.0,0.0652,0.962,121.001,4,j-pop
62742,05NYcsjJwOYq4jIiKPVj9p,The Black Crowes,Shake Your Money Maker,Hard To Handle,72,188066,False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,j-pop
62750,2LZ9iobmtiQa52mZMIebuH,SID,dead stock,レイン,55,255533,False,0.585,0.795,1,-4.905,0,0.0293,0.0286,0.0,0.122,0.666,94.964,4,j-pop
62753,5JaYaJnVZ3ZCB4VLvfs3eR,Rude-α,23,LIFE,54,182093,False,0.716,0.768,6,-4.452,0,0.1,0.0746,0.0,0.204,0.826,93.006,4,j-pop
62755,4TBtGrMgUYH7D5Tf5HLvyz,J Boog,Backyard Boogie,Let's Do It Again,64,192177,False,0.631,0.696,0,-5.631,0,0.211,0.578,0.0,0.0784,0.927,173.537,4,j-pop
62756,2ILz4eU7UCTv0Wup7F5lVt,meiyo,なにやってもうまくいかない,なにやってもうまくいかない,60,146588,False,0.872,0.814,4,-4.875,1,0.215,0.0483,2.22e-05,0.0403,0.829,124.92,4,j-pop
62757,0yzX8MYYJHw7A3PLvgEc7e,YOASOBI;ミドリーズ,ツバメ (feat. ミドリーズ),ツバメ (feat. ミドリーズ),60,217429,False,0.72,0.926,8,-5.027,1,0.0297,0.309,0.0,0.0761,0.846,104.997,4,j-pop
62758,1fRadkuwHEqwMuiY5ns15C,Tokyo Machine,PLAY,PLAY,56,183949,False,0.74,0.934,7,-2.15,0,0.164,0.00207,0.0964,0.323,0.617,128.096,4,j-pop
62764,0MnPdlWm7MSSUnEamZp5lX,Macaroni Empitsu,星が泳ぐ,星が泳ぐ,56,239078,False,0.566,0.743,0,-5.377,1,0.0361,0.0265,0.0,0.329,0.649,94.973,4,j-pop
62770,0MJ5wsGpqu0gTJkx53ewxc,whaledontsleep;Ado,Nerenaiyoruni ka-tenwoakete,osmanthus,56,140487,False,0.685,0.739,7,-4.298,0,0.0895,0.0199,0.0,0.0882,0.791,123.034,4,j-pop
62772,1Jwc3ODLQxtbnS8M9TflSP,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,j-pop
62803,648sjoR2ga0PXixXttyqzJ,Omoinotake,Long for,One Day,54,223741,False,0.568,0.727,1,-5.415,1,0.0542,0.0343,0.0,0.197,0.797,162.811,4,j-pop
62810,1PGCzcLCqV1yu9M3FmxKlu,Sukima Switch,POPMAN’S WORLD ~All Time Best 2003-2013~,ゴールデンタイムラバー,55,339720,False,0.647,0.864,5,-5.19,0,0.0296,0.00536,0.0,0.403,0.767,125.095,4,j-pop
62857,4RKXTsCXXXl9G06CqqJCBo,YOASOBI,もしも命が描けたら,もしも命が描けたら,52,201626,False,0.698,0.795,10,-4.516,0,0.0337,0.175,0.000752,0.158,0.356,99.987,4,j-pop
62858,0FOVGBW0RpVRuDuUuN4ZVw,MAISONdes;和ぬか;asmi,ヨワネハキ,ヨワネハキ,65,166966,False,0.78,0.814,7,-3.617,1,0.0291,0.0432,8.28e-05,0.168,0.59,108.025,4,j-pop
62866,1bIZxrSkbxatnTo8ObcIxX,Kenshi Yonezu,BOOTLEG,orion,58,281906,False,0.702,0.614,8,-4.93,1,0.028,0.103,0.0,0.231,0.507,104.022,4,j-pop
62867,6H0PLsSYMzDOqhLgyOlzIj,Kenshi Yonezu,STRAY SHEEP,感電,66,264533,False,0.633,0.723,8,-5.733,0,0.143,0.107,0.0,0.0818,0.688,103.101,4,j-pop
62902,6wKmxUeMJAoz2GpMrw95z5,YOASOBI,ハルカ,ハルカ,61,243613,False,0.712,0.817,1,-5.123,1,0.0279,0.0717,7.21e-06,0.146,0.679,100.016,4,j-pop
62910,0bBl2jjpCFCgRd60BowZoV,yama,the meaning of life,血流,59,208093,False,0.743,0.718,10,-3.766,0,0.0336,0.201,0.0,0.319,0.897,136.979,4,j-pop
62911,0JnOpiUieuk9SdRv7Fkw2P,『ユイカ』,恋泥棒。,恋泥棒。,59,219643,False,0.71,0.718,11,-6.379,1,0.0257,0.0483,3.26e-06,0.0881,0.813,109.054,4,j-pop
62915,5D9MPWdY2hjSeTIGE5n5kv,YOASOBI,THE BOOK,ハルカ,62,243613,False,0.712,0.817,1,-5.123,1,0.0279,0.0717,7.21e-06,0.146,0.679,100.016,4,j-pop
62950,4wUQvovMEkByMvZNCecZ9v,Junko Yagami,黄昏のBAY CITY,黄昏のBAY CITY,60,250373,False,0.775,0.837,9,-5.462,0,0.0343,0.5,0.00235,0.298,0.842,115.099,4,j-pop
62951,3oZ1DkKe2ZcvPh5Ffv6L0c,yama,a.m.3:21,a.m.3:21,54,208409,False,0.634,0.736,5,-5.006,0,0.109,0.295,0.00011,0.215,0.752,110.169,4,j-pop
62952,0NlM3asfhPzhDwm5frXquS,Vaundy,strobo,life hack,62,226443,False,0.711,0.655,11,-5.987,0,0.047,0.0233,0.00045,0.115,0.759,90.981,4,j-pop
62956,0cEill2tVJ38caZlb3LyFy,Fujii Kaze,damn,damn,54,259237,False,0.71,0.758,7,-7.993,1,0.0331,0.00348,5.87e-05,0.0999,0.695,129.984,4,j-pop
63030,4SrXpaZtMokUhhFkgzDMpK,Onze:20,A Nossa Barraca,Não Vai Voltar,53,239072,False,0.641,0.617,5,-7.411,0,0.0307,0.413,0.0,0.112,0.941,139.942,4,j-rock
63053,543jStmHR1VrSfpxmjUIn6,sumika,Chime,フィクション,64,230760,False,0.658,0.94,2,-2.427,1,0.0339,0.144,0.0,0.101,0.694,122.992,4,j-rock
63073,2lXu7SNGIKHJ8EV2EetYFa,majiko,命に嫌われている。,命に嫌われている。,61,274586,False,0.727,0.833,0,-3.384,1,0.0443,0.065,0.0,0.122,0.525,99.985,4,j-rock
63087,6S3JlDAGk3uu3NtZbPnuhS,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Baby Blue - Remastered 2010,67,217346,False,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,j-rock
63090,1w0hboEMff54kez5XXyRNP,ONE OK ROCK,Ambitions,One Way Ticket,54,216933,False,0.724,0.745,8,-4.781,1,0.0319,0.467,0.00122,0.0692,0.528,97.963,4,j-rock
63091,4zXRMjTaeflesB3Ih4eHnJ,ONE OK ROCK,Eye of the Storm,Stand Out Fit In,63,214573,False,0.615,0.841,11,-5.352,1,0.0416,0.0178,0.0,0.133,0.316,126.026,4,j-rock
63105,0U32q8CZRRo7xCzyiaZw5f,Motohiro Hata,言ノ葉,Rain,58,293040,False,0.626,0.655,9,-6.69,1,0.0263,0.503,0.0,0.13,0.542,92.003,4,j-rock
63108,7ph7HRUsxYcKLRFTaYCQYQ,Ayano Kaneko,祝祭,ロマンス宣言,54,149226,False,0.661,0.864,0,-8.359,0,0.0341,0.231,0.000619,0.0793,0.945,156.375,4,j-rock
63113,5tXOuIoDO0ZtGLijEOD6HZ,UVERworld,ODD FUTURE short ver.,ODD FUTURE short ver.,56,89983,False,0.691,0.895,0,-4.3,0,0.0756,0.0274,0.0,0.503,0.581,127.924,4,j-rock
63115,7JPAO45DZOmN2bciVaBia5,CHiCO with HoneyWorks,世界はiに満ちている,世界は恋に落ちている,58,312826,False,0.627,0.884,7,-4.619,1,0.0484,0.0116,0.0,0.103,0.456,130.061,4,j-rock
63120,5tHp131qFB3T7e01x1xsO2,UVERworld,UNSER,ODD FUTURE,59,226493,False,0.699,0.8,5,-4.717,0,0.0901,0.016,1.19e-06,0.0906,0.561,128.021,4,j-rock
63160,0yy8QwH9OOgeF3CBeUDguR,UVERworld,ODD FUTURE,ODD FUTURE,56,225906,False,0.694,0.795,0,-4.649,0,0.0924,0.015,0.0,0.114,0.556,128.036,4,j-rock
63165,21ACvBsQXpDd3bZCpOwnL8,RADWIMPS,NINGEN GOKKO,NINGEN GOKKO,50,257371,False,0.651,0.705,11,-7.082,0,0.0521,0.156,0.0,0.0642,0.485,136.023,4,j-rock
63166,5w65rfJaQDOQ0iAhOuQqiv,majiko,Contrast,Irony,53,244444,False,0.659,0.658,2,-3.928,1,0.0256,0.162,0.0,0.0467,0.538,89.987,4,j-rock
63194,05NYcsjJwOYq4jIiKPVj9p,The Black Crowes,Shake Your Money Maker,Hard To Handle,72,188066,False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,j-rock
63200,3fCO1n6l7yekcNRDRkoJJ4,Galileo Galilei,PORTAL,青い栞,53,337960,False,0.604,0.666,4,-7.155,1,0.0271,0.0499,3.78e-05,0.14,0.246,132.031,4,j-rock
63224,0owmJNkGcGNq4hb6qt3ufd,The Happy Fits,What Could Be Better,She Wants Me (To Be Loved),64,199413,False,0.779,0.727,9,-5.175,1,0.0336,0.109,0.0,0.0657,0.727,119.935,4,j-rock
63263,4zrKPIygugUDKGFEjVwpSB,Official HIGE DANdism,Subtitle,Subtitle,53,305509,False,0.649,0.683,6,-6.49,1,0.0424,0.0313,0.0,0.118,0.381,130.0,4,j-rock
63264,4NaaF28BeO9WzjDrSS71Nz,Mrs. GREEN APPLE,ダンスホール,ダンスホール,77,203149,False,0.736,0.695,7,-3.87,1,0.0468,0.0209,0.0,0.0517,0.784,109.976,4,j-rock
63269,1Jwc3ODLQxtbnS8M9TflSP,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,j-rock
63285,6Q32Vkucx2qeuVyBd3NiFZ,HOTEI,Kill Bill Vol. 1 Original Soundtrack (PA Version),Battle Without Honor Or Humanity,52,148840,False,0.704,0.844,4,-5.088,1,0.0507,0.00173,0.905,0.0599,0.669,94.699,4,j-rock
63355,1PGCzcLCqV1yu9M3FmxKlu,Sukima Switch,POPMAN’S WORLD ~All Time Best 2003-2013~,ゴールデンタイムラバー,55,339720,False,0.647,0.864,5,-5.19,0,0.0296,0.00536,0.0,0.403,0.767,125.095,4,j-rock
63358,0MnPdlWm7MSSUnEamZp5lX,Macaroni Empitsu,星が泳ぐ,星が泳ぐ,56,239078,False,0.566,0.743,0,-5.377,1,0.0361,0.0265,0.0,0.329,0.649,94.973,4,j-rock
63457,5fqtDZNe7luPDPYZvfcKWW,WEAVER,Night Rainbow,Kuchizuke Diamond,52,236720,False,0.557,0.717,7,-5.493,1,0.0397,0.0765,0.0,0.329,0.795,164.029,4,j-rock
63502,1hoeIeIVXV9nDPWL21Nbjj,Kiro Akiyama,SKETCH,SKETCH,58,237680,False,0.614,0.752,0,-2.775,1,0.0499,0.15,0.0,0.354,0.718,93.976,4,j-rock
63556,6c6WreivKNC4zXb00lUJtI,NICO Touches the Walls,マシ・マシ,マシ・マシ,50,247960,False,0.641,0.885,10,-3.046,1,0.0403,0.0886,0.0,0.293,0.866,101.99,4,j-rock
63564,4UALTBWz0OdQcjbTsjFceV,Saucy Dog,Lazy Sunday,Cinderella Boy,52,234323,False,0.596,0.735,9,-6.362,1,0.0332,0.0748,0.0,0.269,0.524,108.106,4,j-rock
63702,22sQUmLhT8umlEhQzDrzfJ,Reol,第六感,第六感,60,191624,False,0.675,0.959,7,-1.754,1,0.0835,0.00893,8.48e-05,0.325,0.835,134.017,4,j-rock
63802,27udJcfu06TvbbOpgfxIlw,Kinokoteikoku,タイム・ラプス,金木犀の夜,57,245080,False,0.661,0.609,2,-6.978,1,0.0281,0.157,0.0011,0.106,0.489,125.961,4,j-rock
63809,3E5HwkuvaaW60z6lLHj5D4,Aimer,オアイコ,オアイコ,60,234541,False,0.64,0.718,1,-5.088,1,0.0649,0.0629,0.0,0.0946,0.735,92.989,4,j-rock
